"INSPECTION_ID","FACILITYID","INSPECTION_DATE","REQUIRE_REINSPECTION","CERTIFIED_FOOD_HANDLER","INSPECTION_TYPE"
"1D49F6E5-2D87-4CF9-BE89-F99E7B09A111","E20FFDD6-87AD-4766-B166-73C68935A885","2016/07/27","N","No","Re-inspection"
"1A2EAC46-1775-404B-9695-6CB6BDECFD98","E20FFDD6-87AD-4766-B166-73C68935A885","2015/11/18","N","No","Compliance Inspection"
"B156C75A-DE1B-4120-931B-02E93C8E2A10","E20FFDD6-87AD-4766-B166-73C68935A885","2017/08/17","N","No","Compliance Inspection"
"FC0D9DD2-240B-44CC-A466-2CBDB4850299","E20FFDD6-87AD-4766-B166-73C68935A885","2016/07/25","Y","No","Re-inspection"
"43C828A7-8F2B-4A3D-BDBA-31B7F842380F","E20FFDD6-87AD-4766-B166-73C68935A885","2016/11/03","N","No","Re-inspection"
"9B7A95CD-A1A0-4F51-A52C-79AABFC5A768","E20FFDD6-87AD-4766-B166-73C68935A885","2016/11/02","Y","No","Re-inspection"
"A9DB0D39-5FF6-4808-9276-B1B1684AC319","E20FFDD6-87AD-4766-B166-73C68935A885","2017/03/08","N","No","Compliance Inspection"
"4A3B93AD-7C86-4C7C-9FFC-B751F4C17643","8DD81D6A-3BD7-43E1-A8CC-74067A7FE88D","2016/09/29","N","No","Compliance Inspection"
"E2AADEA4-367F-495D-94A9-F4131167910E","06EAE819-B3AD-4476-BEEA-7409145D128B","2016/02/26","N","No","Compliance Inspection"
"18172887-7DDC-44A3-BF14-AB57962F0EFA","06EAE819-B3AD-4476-BEEA-7409145D128B","2016/09/12","N","No","Compliance Inspection"
"AB22C421-5DB9-4114-B139-323A39837A73","71AD6D31-796B-4727-ABBC-740F08D8E99C","2016/10/18","N","Yes","Compliance Inspection"
"BA5C21B5-E33D-476C-96BF-31E1E74189D9","71AD6D31-796B-4727-ABBC-740F08D8E99C","2015/10/13","N","Yes","Compliance Inspection"
"11AC387B-A411-4E6A-AFED-43FB9136A4AD","71AD6D31-796B-4727-ABBC-740F08D8E99C","2016/04/18","N","Yes","Compliance Inspection"
"36E6C22E-0F59-4EEA-A94C-5D85E4E277E4","71AD6D31-796B-4727-ABBC-740F08D8E99C","2017/03/31","N","Yes","Compliance Inspection"
"6719093E-21FB-4B86-90CE-2051F8A35757","F6A372EB-38B7-4262-8027-742AC3DFC6E5","2016/01/27","N","No","Compliance Inspection"
"7361FE36-9858-4FBF-9DC7-97EC7D4F0113","F6A372EB-38B7-4262-8027-742AC3DFC6E5","2017/01/04","Y","No","Compliance Inspection"
"0985C7AB-AE4B-4F08-9A29-E107D5959357","F6A372EB-38B7-4262-8027-742AC3DFC6E5","2017/01/19","N","No","Re-inspection"
"1CA002EE-DA8B-4189-A02F-0F65850D4D25","70C427BB-56AF-4739-8FD3-74376F70A4B2","2016/04/01","N","No","Compliance Inspection"
"5480081B-B03F-4D54-A738-5047F7648248","70C427BB-56AF-4739-8FD3-74376F70A4B2","2017/05/02","N","No","Re-inspection"
"5F8589DF-A77D-4852-91E3-6A3CD75937A3","70C427BB-56AF-4739-8FD3-74376F70A4B2","2015/08/31","N","No","Compliance Inspection"
"D283C4DD-31C6-4D46-A8B3-BACE6DB50493","70C427BB-56AF-4739-8FD3-74376F70A4B2","2017/04/25","Y","No","Compliance Inspection"
"66D96EF3-459C-4EA6-AC65-F2CF9FF90BF2","D0C79F43-D286-4CB1-BE09-744B1DC9B1A6","2016/07/29","N","Yes","Compliance Inspection"
"7C6FD432-8C3A-4369-A7B0-C29C0009EFB2","D0C79F43-D286-4CB1-BE09-744B1DC9B1A6","2017/04/10","N","No","Compliance Inspection"
"27E21F98-C0A5-48EE-98CB-41E9BBA1EC15","D0C79F43-D286-4CB1-BE09-744B1DC9B1A6","2016/03/11","N","Yes","Compliance Inspection"
"0E3A1E1C-1E56-46E6-84A9-E694576EAC88","0BFFD9AC-4E50-42C4-ACA0-7451BE3D8DD5","2016/05/19","N","Yes","Compliance Inspection"
"8917004E-5320-4A28-ADB6-07E2440B092E","0BFFD9AC-4E50-42C4-ACA0-7451BE3D8DD5","2017/06/15","N","No","Compliance Inspection"
"0605EFB7-2C13-4372-946D-05CA042D43BD","F3BC9BAF-5C44-4B93-AFCC-745F08F04324","2015/08/26","N","Yes","Compliance Inspection"
"0A8B32E5-BB9B-40AA-9731-CF68C240871C","F3BC9BAF-5C44-4B93-AFCC-745F08F04324","2016/06/17","N","Yes","Compliance Inspection"
"E19748EC-0AFF-4D0C-BBD9-83A01B215D93","F3BC9BAF-5C44-4B93-AFCC-745F08F04324","2017/03/29","N","Yes","Compliance Inspection"
"6563CE88-A910-4550-A92A-44058B94352A","F3BC9BAF-5C44-4B93-AFCC-745F08F04324","2016/11/16","N","Yes","Compliance Inspection"
"5EB2BD97-2B5E-4AE6-8C5D-1BD8F8865066","93712211-A525-483C-810D-746DC8F09F6C","2016/06/09","N","No","Compliance Inspection"
"1114E34F-C573-441C-995D-2E454DF2BB0A","93712211-A525-483C-810D-746DC8F09F6C","2017/06/01","N","No","Compliance Inspection"
"ED1F1FB0-CB1D-4B21-82FC-09D1B46A36C4","A374F522-4923-44C5-A2B4-748E0AA588FD","2016/06/20","N","No","Compliance Inspection"
"B8FF8E16-5C9C-4618-8CC1-0729B20065F4","A374F522-4923-44C5-A2B4-748E0AA588FD","2017/04/10","N","Yes","Compliance Inspection"
"0B5EE26B-D1B7-4DC6-83DA-901788CCEBD1","A374F522-4923-44C5-A2B4-748E0AA588FD","2016/11/23","N","No","Compliance Inspection"
"99F98A7E-DCF2-4D5C-AC32-050998606CB6","7E2F90C8-835D-4C92-A033-749A5C5E8979","2016/10/26","N","No","Compliance Inspection"
"4A1D6386-47A3-4073-98EA-4D5F80B90B6B","7E2F90C8-835D-4C92-A033-749A5C5E8979","2015/09/17","Y","No","Compliance Inspection"
"2A581ABA-46AF-416D-88AB-C8D185E77F5D","7E2F90C8-835D-4C92-A033-749A5C5E8979","2015/09/21","N","No","Re-inspection"
"63C32EE8-0B2E-4CB6-B4D7-844553DFE6D4","3F054BA3-649C-40F9-B6BD-749DE3A38186","2015/11/16","N","No","Compliance Inspection"
"441A129B-2958-4F14-8AAD-722B4E1724DD","3F054BA3-649C-40F9-B6BD-749DE3A38186","2016/08/19","N","No","Compliance Inspection"
"5C4D8AD4-94CA-4E3B-92F3-78B41BA860FE","F69DA03F-8B26-48D2-BB5D-751897640B9F","2017/01/30","N","No","Compliance Inspection"
"2B6ED8B3-9C2A-4049-B635-5E02C829F111","F69DA03F-8B26-48D2-BB5D-751897640B9F","2016/01/19","N","No","Compliance Inspection"
"C0F84F46-823B-4F5B-B189-E4078424FA57","1504E88C-6BD1-43DA-952F-752DB0774F22","2017/06/16","N","No","Compliance Inspection"
"3293C42C-7250-4E7B-A361-0275094DC784","1504E88C-6BD1-43DA-952F-752DB0774F22","2016/12/12","N","Yes","Compliance Inspection"
"87F45BC4-6769-482A-9C55-894E0FA0A61C","1504E88C-6BD1-43DA-952F-752DB0774F22","2016/04/18","N","Yes","Compliance Inspection"
"04FFCBC4-CB28-4628-868E-B42E0D6D039E","7DA7EA59-6FC6-449E-86BD-756EA1314713","2016/05/19","N","No","Compliance Inspection"
"CA9CE0FD-AD65-4080-AAF3-7244B74D1245","CACF5DB1-5F0A-4094-A9B9-757230D42F9B","2016/03/14","N","Yes","Compliance Inspection"
"5E98A564-715E-4E8A-8085-258D36D6F449","CACF5DB1-5F0A-4094-A9B9-757230D42F9B","2016/12/01","N","Yes","Compliance Inspection"
"FD1293E8-1903-4D45-9FD1-7DCBCED42088","CACF5DB1-5F0A-4094-A9B9-757230D42F9B","2017/06/12","N","No","Compliance Inspection"
"227EED3F-3819-48A5-8ECD-DC26D85B03F6","CACF5DB1-5F0A-4094-A9B9-757230D42F9B","2015/10/23","N","Yes","Compliance Inspection"
"AAD56AC8-A1A9-4D33-8131-6A6E547DE020","69630A55-B015-45C8-BF1D-757E45B6FE24","2015/12/09","N","Yes","Compliance Inspection"
"B6E5427F-E24C-4F69-BD7B-E9607AB4EF32","69630A55-B015-45C8-BF1D-757E45B6FE24","2017/04/11","N","Yes","Compliance Inspection"
"FC003529-D16C-421D-A25D-F83446318FA6","69630A55-B015-45C8-BF1D-757E45B6FE24","2016/12/20","N","Yes","Compliance Inspection"
"811F9192-33E0-46AA-913C-92561C9976DE","27F3FD18-6BD8-4DDC-8AE5-757E88538FBC","2017/02/21","N","No","Compliance Inspection"
"598251C4-A4B0-4D4D-A2C3-F97BECC6911E","27F3FD18-6BD8-4DDC-8AE5-757E88538FBC","2016/03/14","N","No","Compliance Inspection"
"6BBE2EC0-0CA5-4A7E-ACA0-44E604BB3938","50412C96-4E3F-48E3-A414-75E22336C806","2016/04/29","N","Yes","Compliance Inspection"
"A8F744BC-5C08-41E9-8F41-C571DFD7209C","50412C96-4E3F-48E3-A414-75E22336C806","2015/11/09","N","Yes","Compliance Inspection"
"D4CA2C55-9212-4770-989C-E6AEB82AD015","50412C96-4E3F-48E3-A414-75E22336C806","2017/03/17","N","Yes","Compliance Inspection"
"61A50E54-79E2-417F-A095-4BEADB2D07DD","50412C96-4E3F-48E3-A414-75E22336C806","2016/09/02","N","Yes","Compliance Inspection"
"19FBDAB4-6746-44CD-A721-989A23359D06","083BEFA0-9E77-4BD4-A48E-75F85DCFDCFE","2016/02/19","N","No","Compliance Inspection"
"4736ED7E-301E-410F-BE81-5D10E5748B93","083BEFA0-9E77-4BD4-A48E-75F85DCFDCFE","2016/08/26","N","No","Compliance Inspection"
"6A8AAA90-14CA-4496-8729-F59D7C2786D3","083BEFA0-9E77-4BD4-A48E-75F85DCFDCFE","2017/07/11","N","No","Compliance Inspection"
"B73014BC-0CD5-4D38-AA35-1DABA4857A95","083BEFA0-9E77-4BD4-A48E-75F85DCFDCFE","2017/02/08","N","No","Compliance Inspection"
"3DAB0C69-9E94-4894-9CE8-0AA219730DBB","05BE2F6E-0C0A-410D-B506-76098B7A09D6","2017/01/30","N","Yes","Compliance Inspection"
"9D98073D-A84C-40D9-876F-0FB75A0B3802","05BE2F6E-0C0A-410D-B506-76098B7A09D6","2016/04/13","N","No","Compliance Inspection"
"58B8265E-AD35-462D-882D-6830A1598C10","05BE2F6E-0C0A-410D-B506-76098B7A09D6","2016/08/08","N","No","Compliance Inspection"
"F0BFA4D8-D5F0-448F-879C-4CB57D3D2C46","BCEB3C90-15FB-48AB-8C59-761FBD0DD17C","2017/04/29","N","No","Compliance Inspection"
"F2232385-58E1-4E43-ABD9-3FE7CE31D9BC","7B318595-E18C-4EFA-A662-763837F5F213","2016/06/02","Y","No","Compliance Inspection"
"F13F7E51-911C-4046-8F47-D5DE3AF1ABC4","7B318595-E18C-4EFA-A662-763837F5F213","2017/04/03","Y","Yes","Compliance Inspection"
"8CFD5C5C-A4CF-4113-A75F-9B919C34F9C5","7B318595-E18C-4EFA-A662-763837F5F213","2015/08/28","N","No","Compliance Inspection"
"B33484BE-6268-424C-865D-502D0E3920A8","7B318595-E18C-4EFA-A662-763837F5F213","2016/06/03","N","No","Re-inspection"
"79F0C8B6-42FC-44FB-94BE-439B35CA6460","7B318595-E18C-4EFA-A662-763837F5F213","2017/04/04","N","No","Re-inspection"
"D829F562-7E67-4DB9-B5B0-8A519F03FF29","5A27B168-EE9D-4A96-B901-76418A467BD6","2017/07/24","N","No","Compliance Inspection"
"59FEEFA6-4639-4503-8034-B80C1656045D","5A27B168-EE9D-4A96-B901-76418A467BD6","2016/10/18","N","Yes","Compliance Inspection"
"04CF81B8-BBE8-4F25-AD39-DBA0D3651819","5A27B168-EE9D-4A96-B901-76418A467BD6","2017/01/27","N","No","Compliance Inspection"
"8EFFD19B-006D-4047-B7F2-06F89BCB05A8","C8872EFB-BB6E-4213-B7BC-764847166FD4","2017/05/02","N","No","Compliance Inspection"
"6D3D9B09-906F-4B23-A61B-6F723833886E","C8872EFB-BB6E-4213-B7BC-764847166FD4","2015/08/31","N","No","Compliance Inspection"
"CE3A27BC-FECF-4F85-B220-EECCBA7DA920","C8872EFB-BB6E-4213-B7BC-764847166FD4","2016/06/02","N","No","Compliance Inspection"
"C8B2B338-D996-4867-A643-9D851CC3B68E","6EB7D724-72C2-4A84-806C-7653E49A23E7","2017/02/02","N","No","Compliance Inspection"
"57235DA5-72E2-4A62-B05E-9FB4C04C4B09","6EB7D724-72C2-4A84-806C-7653E49A23E7","2016/02/02","N","No","Compliance Inspection"
"01E1F4F6-E9A0-4410-87E6-1BA44CBC3EC6","6EB7D724-72C2-4A84-806C-7653E49A23E7","2016/08/10","N","No","Compliance Inspection"
"AE8F559A-6B05-418B-8037-9ABE8BE03901","E0C838C4-7C91-4271-89AB-76557F5FED39","2016/09/22","N","Yes","Compliance Inspection"
"A3BE252A-2116-4100-9BE4-B4E8056DEDA7","369EF70C-537F-45F6-94BF-7657C4EFB665","2016/11/04","N","Yes","Compliance Inspection"
"5B2E08F3-D8B4-4D2C-9743-143D387E391D","369EF70C-537F-45F6-94BF-7657C4EFB665","2017/03/30","N","Yes","Compliance Inspection"
"10E6952E-AB7F-47DC-88FB-B8DE24DD772D","369EF70C-537F-45F6-94BF-7657C4EFB665","2016/01/13","N","Yes","Compliance Inspection"
"898EE1E5-D830-4E80-994F-B07D8B59F4C2","369EF70C-537F-45F6-94BF-7657C4EFB665","2015/10/06","N","Yes","Compliance Inspection"
"697180AF-8DCA-4ACB-B947-BF4D7AA85F19","369EF70C-537F-45F6-94BF-7657C4EFB665","2016/07/21","Y","Yes","Compliance Inspection"
"C0566464-6F8F-49EB-97F8-FA04B64C63EC","369EF70C-537F-45F6-94BF-7657C4EFB665","2017/06/30","N","No","Compliance Inspection"
"4C326E00-D965-41AA-AD2F-77A72ECBDC1B","DA49ED99-2A24-4F13-B277-767857587235","2016/02/02","N","No","Compliance Inspection"
"34507E3D-A793-433E-A173-005C87714944","DA49ED99-2A24-4F13-B277-767857587235","2015/09/18","N","No","Compliance Inspection"
"5C8BB6A2-9243-44CF-B751-F374952444D9","DA49ED99-2A24-4F13-B277-767857587235","2017/01/19","N","No","Compliance Inspection"
"A1C3F918-0A51-4723-88A0-F4BC1D45EC74","DA49ED99-2A24-4F13-B277-767857587235","2016/08/08","N","No","Compliance Inspection"
"EBC828E6-F61C-4C7B-B190-E07113A10883","B45D2B45-29EF-4BF7-BEA6-7688312C7647","2016/10/04","N","Yes","Compliance Inspection"
"219FF848-5CAB-47FC-A2C7-A71AF875E9A8","B45D2B45-29EF-4BF7-BEA6-7688312C7647","2015/10/13","N","Yes","Compliance Inspection"
"BC9D13A0-97FE-4923-878E-A8BCBDC606D5","B45D2B45-29EF-4BF7-BEA6-7688312C7647","2016/02/04","N","Yes","Compliance Inspection"
"59C8B3C6-9049-408D-84DB-B4DB9B84DB18","B45D2B45-29EF-4BF7-BEA6-7688312C7647","2017/01/30","N","Yes","Compliance Inspection"
"A5331242-3E9A-459B-A1FD-08BE211DD641","F1473007-DF43-40B4-8085-768A3D4D8176","2016/02/25","N","Yes","Compliance Inspection"
"C71BD47A-FD2F-4A3B-A5E6-487F48441880","F1473007-DF43-40B4-8085-768A3D4D8176","2016/08/22","N","Yes","Compliance Inspection"
"F5FB1723-631E-44E8-A721-3B466DF8D1D5","F1473007-DF43-40B4-8085-768A3D4D8176","2015/10/22","N","Yes","Compliance Inspection"
"CDDE653C-44AA-4619-95BF-43A2509F10F1","F1473007-DF43-40B4-8085-768A3D4D8176","2017/08/21","N","No","Compliance Inspection"
"E529D8A3-B20D-463D-8DDB-9774C0267D26","F1473007-DF43-40B4-8085-768A3D4D8176","2017/02/24","N","No","Re-inspection"
"0CDEA835-231F-49D8-AD71-EB22A2C92F45","F1473007-DF43-40B4-8085-768A3D4D8176","2016/11/16","N","No","Compliance Inspection"
"60B33D75-7553-4B46-841C-1D8BE51B385B","F1473007-DF43-40B4-8085-768A3D4D8176","2017/02/14","Y","No","Compliance Inspection"
"8E4A1612-70C9-4DF9-BCC5-A8E217EC3C12","1B4439C5-DBFB-40F7-B1F0-768F97E64A7E","2016/10/19","N","Yes","Compliance Inspection"
"60CB69B8-6E78-4484-BF2B-164F259BFD01","1B4439C5-DBFB-40F7-B1F0-768F97E64A7E","2017/02/13","N","No","Re-inspection"
"94AD4AAF-1698-4266-9B56-A935D3809A96","1B4439C5-DBFB-40F7-B1F0-768F97E64A7E","2017/08/09","N","No","Compliance Inspection"
"E8457F02-E735-4519-AB69-EAEE50226827","1B4439C5-DBFB-40F7-B1F0-768F97E64A7E","2015/10/27","N","Yes","Compliance Inspection"
"A5242950-1F55-4A1B-A021-0B3A9A656646","1B4439C5-DBFB-40F7-B1F0-768F97E64A7E","2016/04/04","N","Yes","Compliance Inspection"
"96AD7B27-9862-4B23-BB1A-32F058D1CDAE","1B4439C5-DBFB-40F7-B1F0-768F97E64A7E","2016/07/22","Y","Yes","Compliance Inspection"
"C84E6851-389A-4C6D-AB14-F900C701B8FD","1B4439C5-DBFB-40F7-B1F0-768F97E64A7E","2017/02/07","Y","Yes","Compliance Inspection"
"78C5000F-156F-40EC-8850-0C1AA1CC168F","6E0EE5D7-CC2E-4603-88C2-769D03AEC4E7","2017/02/21","N","Yes","Compliance Inspection"
"3113BA5C-99D8-4179-983F-839E3CDAFCDC","6E0EE5D7-CC2E-4603-88C2-769D03AEC4E7","2017/08/22","N","Yes","Compliance Inspection"
"AA723EEA-F0B1-43C0-A0D2-A58EE9391FBA","6E0EE5D7-CC2E-4603-88C2-769D03AEC4E7","2016/10/18","N","Yes","Compliance Inspection"
"018642DA-F5A8-4C71-837A-0463FAAA3FA8","6E0EE5D7-CC2E-4603-88C2-769D03AEC4E7","2016/06/08","N","Yes","Compliance Inspection"
"FD287007-4721-44BB-87D5-9B12D0DB99BE","442DD272-FB26-414C-98E9-76AA3C295585","2016/12/05","N","Yes","Compliance Inspection"
"84DF7727-1029-4929-AFEB-95C722790A97","442DD272-FB26-414C-98E9-76AA3C295585","2016/06/15","N","Yes","Compliance Inspection"
"762D78CE-5997-4410-98C4-996C30D960AE","442DD272-FB26-414C-98E9-76AA3C295585","2017/05/15","N","Yes","Compliance Inspection"
"F733EBF8-E4A7-427C-BBB7-51F63DB3843D","3ABC51E1-CBD3-4576-8678-76AB93538A28","2016/09/19","N","Yes","Compliance Inspection"
"20A1983C-F577-476D-9774-16400656B439","3ABC51E1-CBD3-4576-8678-76AB93538A28","2016/03/31","N","No","Re-inspection"
"8DCAEA4B-E59E-42D7-9E6F-E3D767BC4A9A","3ABC51E1-CBD3-4576-8678-76AB93538A28","2015/10/19","N","No","Compliance Inspection"
"8F066526-B232-4202-B4DA-60979F5DA5B8","3ABC51E1-CBD3-4576-8678-76AB93538A28","2016/03/01","N","Yes","Compliance Inspection"
"13FAB06B-51B6-4A64-9034-31842560C637","3ABC51E1-CBD3-4576-8678-76AB93538A28","2017/04/18","N","Yes","Compliance Inspection"
"E5BDB82B-72A2-4273-81B3-8128C41BDCEB","1BC6210E-B282-4573-A2E1-76B8E030452D","2015/11/27","N","Yes","Compliance Inspection"
"A776B446-7A7D-418D-9276-865ED7EAEFDD","1BC6210E-B282-4573-A2E1-76B8E030452D","2017/07/13","N","No","Compliance Inspection"
"7E0360B0-A3CE-4DD2-BC05-76D9C15A9BFD","1BC6210E-B282-4573-A2E1-76B8E030452D","2016/09/28","N","Yes","Compliance Inspection"
"B3EFCEC6-0CFA-4B61-9912-94C8376D2114","1BC6210E-B282-4573-A2E1-76B8E030452D","2017/02/15","N","Yes","Compliance Inspection"
"CA6EF0F8-DA29-443D-99D7-BC6BD833D6FC","1BC6210E-B282-4573-A2E1-76B8E030452D","2016/05/03","N","Yes","Compliance Inspection"
"307005F1-A759-4616-AD1C-DB6EC7C40420","526EE304-5015-4E65-B8DA-76E09F826A83","2017/02/02","N","Yes","Compliance Inspection"
"FA284ABE-10D7-4840-BD1C-ED8D72C65B89","526EE304-5015-4E65-B8DA-76E09F826A83","2016/03/09","N","Yes","Compliance Inspection"
"94D34E8B-6DFC-4B3B-AA87-563283D7AF8C","526EE304-5015-4E65-B8DA-76E09F826A83","2015/09/22","N","Yes","Compliance Inspection"
"DE38B56A-B6F7-4A30-84FA-15D11B8B70A5","526EE304-5015-4E65-B8DA-76E09F826A83","2016/09/20","N","Yes","Compliance Inspection"
"E630B1A3-F2A2-43F2-BD10-90F0DF6C25D9","88420495-D281-41B8-B037-76E23966BDB1","2016/02/16","N","No","Compliance Inspection"
"06608AAE-E9F6-400F-B2AB-FB750B300F10","88420495-D281-41B8-B037-76E23966BDB1","2015/09/30","N","No","Compliance Inspection"
"ED9845BB-4765-4795-9C76-5B63DDBFD362","88420495-D281-41B8-B037-76E23966BDB1","2017/06/06","N","Yes","Compliance Inspection"
"F7B3A8CC-F4A5-4296-B00D-CBE177F3B109","88420495-D281-41B8-B037-76E23966BDB1","2016/11/30","N","Yes","Compliance Inspection"
"0D91DE12-DACC-4A92-B8C3-EB01FB03E724","0EE376D8-81C3-4725-BB5D-76E496632214","2016/05/31","N","Yes","Compliance Inspection"
"9010443B-F3FF-4734-B381-6A685452FE42","0EE376D8-81C3-4725-BB5D-76E496632214","2016/01/21","N","Yes","Compliance Inspection"
"B112CEF9-82B9-4344-BE44-8BC37343448F","0EE376D8-81C3-4725-BB5D-76E496632214","2015/11/02","N","Yes","Compliance Inspection"
"7D5B9F8A-D29A-4CCD-8930-24D13495FE09","0EE376D8-81C3-4725-BB5D-76E496632214","2017/07/11","N","Yes","Compliance Inspection"
"E6904965-5761-496F-B7A5-7C2C5F03096E","0EE376D8-81C3-4725-BB5D-76E496632214","2017/02/28","N","Yes","Compliance Inspection"
"7FEE7F88-CF7E-4B5F-A7BC-277B0F85926E","0EE376D8-81C3-4725-BB5D-76E496632214","2016/10/20","N","Yes","Compliance Inspection"
"039AE38B-0589-4C04-9B40-59243320594E","597525BE-877F-4F7D-AC1F-76EC24EC2BE3","2016/12/01","N","No","Re-inspection"
"BC63D1B9-75D9-43FA-92C4-50DF55CBFD67","597525BE-877F-4F7D-AC1F-76EC24EC2BE3","2016/04/12","N","No","Compliance Inspection"
"2563B7DD-AAA8-4A1C-960C-CA9D3049D791","597525BE-877F-4F7D-AC1F-76EC24EC2BE3","2017/03/13","N","Yes","Compliance Inspection"
"9545AC5F-E066-499F-8021-19D47870709D","597525BE-877F-4F7D-AC1F-76EC24EC2BE3","2017/03/23","N","No","Re-inspection"
"1A113DAA-00E5-499D-9232-336C03B2E432","597525BE-877F-4F7D-AC1F-76EC24EC2BE3","2016/09/27","Y","No","Compliance Inspection"
"AF69F5C2-58FC-44C7-86F0-3D8BFD0BF0AC","597525BE-877F-4F7D-AC1F-76EC24EC2BE3","2015/11/09","N","No","Compliance Inspection"
"DBA25B22-7EB5-4F13-ABAB-59634EC33F59","597525BE-877F-4F7D-AC1F-76EC24EC2BE3","2016/11/15","N","No","Re-inspection"
"AA32283A-14A1-4632-9A1E-A10F5DB77CCA","459D2242-2511-463C-BBC5-76FFCCCFB7B0","2017/01/11","N","Yes","Compliance Inspection"
"9281443E-F57D-42C1-A55F-5E2F086983D6","459D2242-2511-463C-BBC5-76FFCCCFB7B0","2016/11/03","N","Yes","Compliance Inspection"
"5720C294-BCD8-4FB0-951B-08CE65CF114E","7E5E80A1-B695-4382-90F7-771916D5BFD0","2017/04/24","N","No","Compliance Inspection"
"32965F4D-4F9E-462A-87C9-3EFF1D6488A1","7E5E80A1-B695-4382-90F7-771916D5BFD0","2016/09/09","N","No","Compliance Inspection"
"0FEDC34B-C64F-4A47-B9FF-EA79D5A18835","1F468D2A-1E73-448B-9007-771C283EC197","2016/09/14","N","No","Compliance Inspection"
"481565DF-D084-44AC-8CE8-E94C01B865FC","1F468D2A-1E73-448B-9007-771C283EC197","2016/05/16","N","No","Compliance Inspection"
"AE06194F-DB86-4BF3-8376-A341AADB5616","1F468D2A-1E73-448B-9007-771C283EC197","2017/03/22","N","No","Compliance Inspection"
"5E472D2F-D72D-41F7-8C33-78DB28F0B302","1F468D2A-1E73-448B-9007-771C283EC197","2017/08/10","N","No","Re-inspection"
"988851EA-C75E-4BE2-A9EE-FDEDC67155A3","1F468D2A-1E73-448B-9007-771C283EC197","2017/08/08","Y","Yes","Compliance Inspection"
"1B51ADCD-480F-4812-8586-E71A10CD7EFC","1A0A7285-8F9D-4602-859F-77235B707B1E","2015/11/30","N","No","Compliance Inspection"
"518868CB-0D2E-485A-84EF-046E6AFA9A6B","1A0A7285-8F9D-4602-859F-77235B707B1E","2017/04/06","N","Yes","Compliance Inspection"
"318219F2-FBDA-4FD4-96DB-1E5D9531740A","1A0A7285-8F9D-4602-859F-77235B707B1E","2016/10/31","N","No","Compliance Inspection"
"88AE4F9F-015B-4672-B845-505C70317A4E","DB330153-3F9F-4642-9D4B-772A83597064","2016/02/17","N","Yes","Compliance Inspection"
"B43C78BC-9137-48C0-8828-35E6976A3D79","DB330153-3F9F-4642-9D4B-772A83597064","2017/03/24","N","Yes","Compliance Inspection"
"D0AE24D8-04AD-49E6-9652-A597A4CE7196","DB330153-3F9F-4642-9D4B-772A83597064","2016/11/01","N","Yes","Compliance Inspection"
"AD754E3C-3835-41DC-8A41-D43C7D740C3A","DB330153-3F9F-4642-9D4B-772A83597064","2016/07/15","N","Yes","Compliance Inspection"
"3238F8FC-E908-438D-914E-DEFF20D252F5","DB330153-3F9F-4642-9D4B-772A83597064","2015/11/20","N","Yes","Compliance Inspection"
"2C02E084-C74F-4185-8B30-D1C21CB3D43E","DB330153-3F9F-4642-9D4B-772A83597064","2017/08/09","Y","No","Compliance Inspection"
"27A27641-FFAA-4567-B802-CFF8FB373E28","C7E891DD-4054-4083-B958-773259451669","2016/11/28","Y","Yes","Compliance Inspection"
"ECEFFAAA-7AF0-41FD-9BE9-3D6D49D4E976","C7E891DD-4054-4083-B958-773259451669","2016/12/06","N","No","Re-inspection"
"504D0A53-B5AC-4C1B-89E4-C5651953A11A","C7E891DD-4054-4083-B958-773259451669","2016/06/14","N","Yes","Compliance Inspection"
"5E49850E-5239-4DC4-AAB3-61980267085F","C7E891DD-4054-4083-B958-773259451669","2017/07/27","N","Yes","Compliance Inspection"
"A025AE45-AB13-4AFA-B745-48BEFDF1E4D2","C7E891DD-4054-4083-B958-773259451669","2017/06/16","N","Yes","Compliance Inspection"
"DEE80BD5-7E85-445B-A0CB-646166848BD1","B8A9D47F-67DF-412D-8C3B-773E02BFA308","2016/11/29","N","Yes","Compliance Inspection"
"02411BDE-E304-4980-A26F-46EFBC2EC0FA","B8A9D47F-67DF-412D-8C3B-773E02BFA308","2017/02/22","N","Yes","Compliance Inspection"
"07980836-9C8A-45EC-9AC4-6B2442D1B19A","B8A9D47F-67DF-412D-8C3B-773E02BFA308","2015/12/07","N","Yes","Compliance Inspection"
"228BE0EA-536F-4062-A0D8-4A3283C14EE0","B8A9D47F-67DF-412D-8C3B-773E02BFA308","2016/04/15","N","Yes","Compliance Inspection"
"EDEB290C-B307-42CC-B510-8FB77456D5C9","C01B9047-2E0D-4B0A-B5E4-775CB6FA1DF9","2017/02/06","N","No","Compliance Inspection"
"8CCB5445-AAF9-45B4-8EBF-FDC606378874","C01B9047-2E0D-4B0A-B5E4-775CB6FA1DF9","2016/01/27","N","No","Compliance Inspection"
"D17BBA4F-DAE7-451D-8DAC-44B759B5B8FC","C01B9047-2E0D-4B0A-B5E4-775CB6FA1DF9","2015/10/08","N","No","Compliance Inspection"
"504D7E42-E8FB-424B-8C5F-9DDB95D3E4BD","C01B9047-2E0D-4B0A-B5E4-775CB6FA1DF9","2017/05/17","N","No","Re-inspection"
